event layer r x y z hbarcode barcode charge pt d0
0 1 389.681 377.06 98.3709 -37.8691 110 10001 -1 10000 -0.0133555
0 1 394.693 374.005 126.104 -12.9518 9223372036854775807 10001 -1 10000 -0.0133555
0 1 403.797 370.111 161.463 -36.2184 74 10001 -1 10000 -0.0133555
0 1 398.3 372.306 141.533 -60.9315 305 10001 -1 10000 -0.0133555
0 1 391.443 375.845 109.399 -37.5806 9223372036854775807 10001 -1 10000 -0.0133555
0 1 387.69 378.806 82.5167 -14.0922 9223372036854775807 10001 -1 10000 -0.0133555
0 1 398.326 372.295 141.633 -12.5455 933 10001 -1 10000 -0.0133555
0 1 388.738 377.818 91.4937 -62.2407 302 10001 -1 10000 -0.0133555
0 1 395.316 373.691 128.954 -85.4523 200768 10001 -1 10000 -0.0133555
0 1 405.453 369.513 166.89 -60.2681 200121 10001 -1 10000 -0.0133555
0 1 396.574 373.085 134.456 -36.925 218 10001 -1 10000 -0.0133555
0 1 390.057 376.782 100.897 -13.6113 838 10001 -1 10000 -0.0133555
0 1 390.586 376.41 104.273 84.677 9223372036854775807 10001 -1 10000 -0.0133555
0 1 390.634 376.377 104.573 84.6849 9223372036854775807 10001 -1 10000 -0.0133555
0 1 390.695 376.336 104.948 84.6947 9223372036854775807 10001 -1 10000 -0.0133555
0 1 401.549 370.965 153.711 13.3954 154 10001 -1 10000 -0.0133555
0 1 392.04 375.476 112.75 84.8988 9223372036854775807 10001 -1 10000 -0.0133555
0 1 392.218 375.369 113.725 84.9243 9223372036854775807 10001 -1 10000 -0.0133555
0 1 388.21 378.291 87.1928 60.0385 9223372036854775807 10001 -1 10000 -0.0133555
0 1 392.302 375.319 114.175 84.9361 9223372036854775807 10001 -1 10000 -0.0133555
0 1 400.437 371.408 149.685 61.6735 10006 10001 -1 10000 -0.0133555
0 1 400.744 371.284 150.81 61.7029 9223372036854775807 10001 -1 10000 -0.0133555
0 1 400.867 371.234 151.26 61.7147 9223372036854775807 10001 -1 10000 -0.0133555
0 1 394.833 373.934 126.753 36.8818 200247 10001 -1 10000 -0.0133555
0 1 395.646 373.529 130.429 36.978 154 10001 -1 10000 -0.0133555
0 1 390.846 376.234 105.873 60.5272 9223372036854775807 10001 -1 10000 -0.0133555
0 1 405.539 369.483 167.165 62.1308 9223372036854775807 10001 -1 10000 -0.0133555
0 1 409.004 368.304 177.867 14.0274 201031 10001 -1 10000 -0.0133555
0 1 399.107 371.959 144.683 37.3509 9223372036854775807 10001 -1 10000 -0.0133555
0 1 400.119 371.537 148.509 37.451 435 10001 -1 10000 -0.0133555
0 1 408.862 368.35 177.443 62.3997 9223372036854775807 10001 -1 10000 -0.0133555
0 1 388.419 378.099 88.943 35.8926 9223372036854775807 10001 -1 10000 -0.0133555
0 1 401.416 371.017 153.236 37.5747 1116 10001 -1 10000 -0.0133555
0 1 387.81 378.683 83.6421 84.1372 9223372036854775807 10001 -1 10000 -0.0133555
0 1 401.881 370.835 154.886 37.6179 9223372036854775807 10001 -1 10000 -0.0133555
0 1 395.618 373.543 130.304 12.783 9223372036854775807 10001 -1 10000 -0.0133555
0 1 393.939 374.399 122.528 60.9629 9223372036854775807 10001 -1 10000 -0.0133555
0 1 388.79 377.774 91.8943 84.3531 9223372036854775807 10001 -1 10000 -0.0133555
0 1 404.324 369.918 163.214 37.8357 9223372036854775807 10001 -1 10000 -0.0133555
0 1 403.035 370.394 158.888 86.1059 9223372036854775807 10001 -1 10000 -0.0133555
0 1 398.193 372.353 141.107 13.0657 915 10001 -1 10000 -0.0133555
0 1 391.202 376.0 107.998 36.3911 658 10001 -1 10000 -0.0133555
0 1 406.373 369.191 169.815 38.0084 501 10001 -1 10000 -0.0133555
0 1 404.15 369.981 162.639 86.204 740 10001 -1 10000 -0.0133555
0 1 407.142 368.926 172.216 38.0713 9223372036854775807 10001 -1 10000 -0.0133555
0 1 407.264 368.885 172.591 38.0811 9223372036854775807 10001 -1 10000 -0.0133555
0 1 392.678 375.099 116.176 134.605 9223372036854775807 10001 -1 10000 -0.0133555
0 1 391.504 375.807 109.749 182.82 1438 10001 -1 10000 -0.0133555
0 1 402.037 370.774 155.436 111.441 467 10001 -1 10000 -0.0133555
0 1 408.155 368.585 175.317 184.536 200008 10001 -1 10000 -0.0133555
0 1 395.901 373.405 131.555 135.007 738 10001 -1 10000 -0.0133555
0 1 406.644 369.097 170.665 111.839 1672 10001 -1 10000 -0.0133555
0 1 398.357 372.281 141.758 135.274 858 10001 -1 10000 -0.0133555
0 1 406.748 369.061 170.991 160.231 9223372036854775807 10001 -1 10000 -0.0133555
0 1 397.086 372.849 136.607 183.523 200083 10001 -1 10000 -0.0133555
0 1 393.266 374.766 119.201 110.493 1001 10001 -1 10000 -0.0133555
0 1 407.573 368.78 173.542 160.298 1424 10001 -1 10000 -0.0133555
0 1 394.372 374.171 124.603 110.634 9223372036854775807 10001 -1 10000 -0.0133555
0 1 394.157 374.284 123.578 158.99 9223372036854775807 10001 -1 10000 -0.0133555
0 1 388.741 377.815 91.5192 182.343 1667 10001 -1 10000 -0.0133555
0 1 404.279 369.934 163.064 135.832 200067 10001 -1 10000 -0.0133555
0 1 395.288 373.705 128.829 159.128 9223372036854775807 10001 -1 10000 -0.0133555
0 1 403.745 370.13 161.289 184.169 1200 10001 -1 10000 -0.0133555
0 1 403.812 370.105 161.514 184.175 249 10001 -1 10000 -0.0133555
0 1 390.478 376.484 103.598 280.659 9223372036854775807 10001 -1 10000 -0.0133555
0 1 391.105 376.063 107.424 280.759 9223372036854775807 10001 -1 10000 -0.0133555
0 1 392.372 375.278 114.551 280.946 233 10001 -1 10000 -0.0133555
0 1 392.726 375.071 116.426 280.995 9223372036854775807 10001 -1 10000 -0.0133555
0 1 407.272 368.882 172.617 282.465 9223372036854775807 10001 -1 10000 -0.0133555
0 1 389.677 377.063 98.3454 207.947 961 10001 -1 10000 -0.0133555
0 1 397.627 372.603 138.832 233.198 1136 10001 -1 10000 -0.0133555
0 1 408.653 368.419 176.817 210.0 600 10001 -1 10000 -0.0133555
0 1 397.987 372.444 140.283 281.619 9223372036854775807 10001 -1 10000 -0.0133555
0 1 398.402 372.262 141.933 281.662 9223372036854775807 10001 -1 10000 -0.0133555
0 1 393.286 374.755 119.302 256.879 1649 10001 -1 10000 -0.0133555
0 1 402.396 370.637 156.687 233.665 239 10001 -1 10000 -0.0133555
0 1 388.655 377.889 90.844 280.326 9223372036854775807 10001 -1 10000 -0.0133555
0 1 390.938 376.173 106.423 232.35 9223372036854775807 10001 -1 10000 -0.0133555
0 1 404.279 369.934 163.064 233.832 9223372036854775807 10001 -1 10000 -0.0133555
0 1 396.363 373.185 133.556 257.251 986 10001 -1 10000 -0.0133555
0 1 389.743 377.013 98.7962 280.534 9223372036854775807 10001 -1 10000 -0.0133555
0 1 390.046 376.79 100.822 280.587 684 10001 -1 10000 -0.0133555
0 1 388.58 348.398 172.084 -111.89 2330 10001 -1 10000 -0.0133555
0 1 388.977 347.383 175.008 -111.81 200020 10001 -1 10000 -0.0133555
0 1 390.184 344.611 182.993 -111.59 649 10001 -1 10000 -0.0133555
0 1 401.151 327.93 231.05 -110.267 9223372036854775807 10001 -1 10000 -0.0133555
0 1 405.484 323.079 245.025 -109.882 200444 10001 -1 10000 -0.0133555
0 1 391.926 341.179 192.88 -61.7009 9223372036854775807 10001 -1 10000 -0.0133555
0 1 400.737 328.425 229.623 -84.8811 9223372036854775807 10001 -1 10000 -0.0133555
0 1 399.454 330.001 225.084 -36.6227 9223372036854775807 10001 -1 10000 -0.0133555
0 1 393.306 338.779 199.796 -61.5105 9223372036854775807 10001 -1 10000 -0.0133555
0 1 388.937 347.483 174.722 -86.3925 9223372036854775807 10001 -1 10000 -0.0133555
0 1 400.971 328.144 230.432 -36.4755 9223372036854775807 10001 -1 10000 -0.0133555
0 1 394.526 336.823 205.429 -61.3555 200067 10001 -1 10000 -0.0133555
0 1 389.776 345.503 180.426 -86.2354 200555 10001 -1 10000 -0.0133555
0 1 388.95 347.449 174.817 -38.0065 28 10001 -1 10000 -0.0133555
0 1 404.95 323.648 243.385 -84.5023 9223372036854775807 10001 -1 10000 -0.0133555
0 1 390.351 344.257 184.015 -37.7533 9223372036854775807 10001 -1 10000 -0.0133555
0 1 404.271 324.382 241.27 -36.1772 9223372036854775807 10001 -1 10000 -0.0133555
0 1 407.982 320.505 252.44 -84.253 9223372036854775807 10001 -1 10000 -0.0133555
0 1 408.553 319.936 254.08 -84.2079 571 10001 -1 10000 -0.0133555
0 1 391.8 341.41 192.215 -37.5276 9223372036854775807 10001 -1 10000 -0.0133555
0 1 395.1 335.949 207.948 -85.4778 9223372036854775807 10001 -1 10000 -0.0133555
0 1 397.104 333.078 216.219 -85.2501 781 10001 -1 10000 -0.0133555
0 1 398.099 331.742 220.069 -85.1441 920 10001 -1 10000 -0.0133555
0 1 406.017 322.518 246.641 -60.221 9223372036854775807 10001 -1 10000 -0.0133555
0 1 407.264 321.231 250.349 -60.1189 1018 10001 -1 10000 -0.0133555
0 1 405.836 322.708 246.095 86.3473 536 10001 -1 10000 -0.0133555
0 1 392.909 339.447 197.871 36.6365 9223372036854775807 10001 -1 10000 -0.0133555
0 1 393.025 339.249 198.441 36.6522 9223372036854775807 10001 -1 10000 -0.0133555
0 1 408.82 319.672 254.841 38.2047 938 10001 -1 10000 -0.0133555
0 1 399.179 330.347 224.086 61.5498 9223372036854775807 10001 -1 10000 -0.0133555
0 1 402.947 325.851 237.039 13.523 9223372036854775807 10001 -1 10000 -0.0133555
0 1 392.885 339.488 197.753 85.0166 1669 10001 -1 10000 -0.0133555
0 1 394.526 336.823 205.429 36.8445 9223372036854775807 10001 -1 10000 -0.0133555
0 1 401.62 327.377 232.642 61.7853 9223372036854775807 10001 -1 10000 -0.0133555
0 1 390.324 344.315 183.848 12.0588 9223372036854775807 10001 -1 10000 -0.0133555
0 1 394.564 336.766 205.596 85.2325 906 10001 -1 10000 -0.0133555
0 1 390.165 344.653 182.874 60.4153 200114 10001 -1 10000 -0.0133555
0 1 395.976 334.662 211.656 85.3993 9223372036854775807 10001 -1 10000 -0.0133555
0 1 391.854 341.311 192.5 60.6803 9223372036854775807 10001 -1 10000 -0.0133555
0 1 399.718 329.671 226.035 37.4118 9223372036854775807 10001 -1 10000 -0.0133555
0 1 397.856 332.063 219.143 85.6054 1021 10001 -1 10000 -0.0133555
0 1 388.134 349.619 168.566 35.8298 9223372036854775807 10001 -1 10000 -0.0133555
0 1 394.644 336.642 205.952 12.6672 338 10001 -1 10000 -0.0133555
0 1 389.21 346.814 176.648 84.4356 10001 10001 -1 10000 -0.0133555
0 1 389.765 345.527 180.355 84.5376 200001 10001 -1 10000 -0.0133555
0 1 403.589 325.133 239.107 86.155 9223372036854775807 10001 -1 10000 -0.0133555
0 1 398.746 330.9 222.493 13.1226 481 10001 -1 10000 -0.0133555
0 1 406.492 322.023 248.067 38.0183 662 10001 -1 10000 -0.0133555
0 1 406.78 321.726 248.923 38.0418 757 10001 -1 10000 -0.0133555
0 1 390.904 343.126 187.271 182.728 9223372036854775807 10001 -1 10000 -0.0133555
0 1 391.322 342.31 189.624 182.793 9223372036854775807 10001 -1 10000 -0.0133555
0 1 406.981 321.52 249.517 184.442 9223372036854775807 10001 -1 10000 -0.0133555
0 1 407.638 320.851 251.442 184.495 9223372036854775807 10001 -1 10000 -0.0133555
0 1 388.335 349.058 170.183 158.066 1424 10001 -1 10000 -0.0133555
0 1 400.132 329.159 227.509 159.644 9223372036854775807 10001 -1 10000 -0.0133555
0 1 401.747 327.229 233.07 159.797 202353 10001 -1 10000 -0.0133555
0 1 390.172 344.636 182.921 110.033 335 10001 -1 10000 -0.0133555
0 1 394.136 337.434 203.671 183.179 9223372036854775807 10001 -1 10000 -0.0133555
0 1 390.614 343.712 185.584 158.49 9223372036854775807 10001 -1 10000 -0.0133555
0 1 398.338 331.428 220.973 135.272 234 10001 -1 10000 -0.0133555
0 1 396.533 333.87 213.938 183.462 9223372036854775807 10001 -1 10000 -0.0133555
0 1 396.853 333.424 215.221 183.497 518 10001 -1 10000 -0.0133555
0 1 393.356 338.696 200.034 110.504 915 10001 -1 10000 -0.0133555
0 1 392.195 340.693 194.282 158.729 483 10001 -1 10000 -0.0133555
0 1 392.774 339.678 197.206 158.81 9223372036854775807 10001 -1 10000 -0.0133555
0 1 400.369 328.87 228.341 183.859 950 10001 -1 10000 -0.0133555
0 1 402.83 325.983 236.659 135.704 1014 10001 -1 10000 -0.0133555
0 1 396.079 334.514 212.083 110.836 9223372036854775807 10001 -1 10000 -0.0133555
0 1 388.505 348.596 171.514 182.294 200008 10001 -1 10000 -0.0133555
0 1 403.648 325.067 239.297 135.777 9223372036854775807 10001 -1 10000 -0.0133555
0 1 389.655 345.775 179.642 182.518 9223372036854775807 10001 -1 10000 -0.0133555
0 1 396.311 334.183 213.035 159.246 9223372036854775807 10001 -1 10000 -0.0133555
0 1 389.688 345.7 179.856 182.524 9223372036854775807 10001 -1 10000 -0.0133555
0 1 390.395 344.166 184.277 182.646 75 10001 -1 10000 -0.0133555
0 1 408.048 320.439 252.63 234.144 200277 10001 -1 10000 -0.0133555
0 1 391.809 341.394 192.262 280.865 9223372036854775807 10001 -1 10000 -0.0133555
0 1 402.389 326.486 235.209 257.856 9223372036854775807 10001 -1 10000 -0.0133555
0 1 404.812 323.797 242.957 209.686 9223372036854775807 10001 -1 10000 -0.0133555
0 1 395.731 335.017 210.634 232.988 971 10001 -1 10000 -0.0133555
0 1 403.02 325.768 237.277 257.913 9223372036854775807 10001 -1 10000 -0.0133555
0 1 403.152 325.62 237.705 257.925 9223372036854775807 10001 -1 10000 -0.0133555
0 1 403.485 325.249 238.774 257.954 9223372036854775807 10001 -1 10000 -0.0133555
0 1 396.562 333.829 214.056 233.082 355 10001 -1 10000 -0.0133555
0 1 391.168 342.607 188.768 208.194 200996 10001 -1 10000 -0.0133555
0 1 391.985 341.072 193.189 208.316 9223372036854775807 10001 -1 10000 -0.0133555
0 1 391.046 342.846 188.079 256.559 9223372036854775807 10001 -1 10000 -0.0133555
0 1 407.207 321.289 250.182 258.268 430 10001 -1 10000 -0.0133555
0 1 400.018 329.299 227.104 233.441 9223372036854775807 10001 -1 10000 -0.0133555
0 1 398.497 331.222 221.567 281.672 9223372036854775807 10001 -1 10000 -0.0133555
0 1 389.033 347.243 175.411 232.018 1508 10001 -1 10000 -0.0133555
0 1 400.978 328.136 230.456 233.533 9223372036854775807 10001 -1 10000 -0.0133555
0 1 388.12 349.66 168.448 280.21 9223372036854775807 10001 -1 10000 -0.0133555
0 1 396.375 334.093 213.296 208.869 39 10001 -1 10000 -0.0133555
0 1 394.893 336.262 207.045 257.081 969 10001 -1 10000 -0.0133555
0 1 390.134 344.719 182.684 232.218 239 10001 -1 10000 -0.0133555
0 1 404.211 324.449 241.079 233.826 9223372036854775807 10001 -1 10000 -0.0133555
0 1 403.388 325.356 238.466 282.137 9223372036854775807 10001 -1 10000 -0.0133555
0 1 391.241 342.466 189.172 232.397 907 10001 -1 10000 -0.0133555
0 1 406.278 322.246 247.425 234.001 9223372036854775807 10001 -1 10000 -0.0133555
0 1 399.036 330.529 223.563 209.152 9223372036854775807 10001 -1 10000 -0.0133555
0 2 559.098 557.233 45.6358 -12.783 9223372036854775807 10001 -1 10000 -0.0133555
0 2 566.715 561.41 77.3632 -11.9508 9223372036854775807 10001 -1 10000 -0.0133555
0 2 568.267 562.162 83.0749 -35.9927 838 10001 -1 10000 -0.0133555
0 2 559.776 557.647 48.7786 -12.7006 9223372036854775807 10001 -1 10000 -0.0133555
0 2 567.137 561.617 78.9346 -11.9096 9223372036854775807 10001 -1 10000 -0.0133555
0 2 557.125 555.962 35.9821 -85.6113 9223372036854775807 10001 -1 10000 -0.0133555
0 2 561.32 558.553 55.6629 -12.52 9223372036854775807 10001 -1 10000 -0.0133555
0 2 569.011 562.513 85.744 -11.731 9223372036854775807 10001 -1 10000 -0.0133555
0 2 552.612 552.524 9.86689 -86.2963 9223372036854775807 10001 -1 10000 -0.0133555
0 2 551.952 551.926 5.32779 -38.032 145 10001 -1 10000 -0.0133555
0 2 552.037 552.005 5.92641 -38.0163 9223372036854775807 10001 -1 10000 -0.0133555
0 2 558.568 556.901 43.1163 -37.0408 9223372036854775807 10001 -1 10000 -0.0133555
0 2 552.434 552.366 8.67039 -13.7526 9223372036854775807 10001 -1 10000 -0.0133555
0 2 566.324 561.216 75.8913 -36.1811 9223372036854775807 10001 -1 10000 -0.0133555
0 2 555.195 554.602 25.6558 -85.8821 9223372036854775807 10001 -1 10000 -0.0133555
0 2 565.592 560.848 73.098 -12.0627 9223372036854775807 10001 -1 10000 -0.0133555
0 2 568.253 562.155 83.0248 -60.1857 9223372036854775807 10001 -1 10000 -0.0133555
0 3 560.178 559.923 16.8867 -84.6849 9223372036854775807 10001 -1 10000 -0.0133555
0 3 562.88 561.953 32.3014 -85.0892 9223372036854775807 10001 -1 10000 -0.0133555
0 3 559.493 559.352 12.5459 -11.996 9223372036854775807 10001 -1 10000 -0.0133555
0 3 566.982 564.573 52.2059 -85.6113 9223372036854775807 10001 -1 10000 -0.0133555
0 3 557.308 557.299 -3.04321 -35.7787 9223372036854775807 10001 -1 10000 -0.0133555
0 3 558.281 558.265 4.29001 -35.9711 145 10001 -1 10000 -0.0133555
0 3 559.328 559.211 11.4736 -36.1595 9223372036854775807 10001 -1 10000 -0.0133555
0 3 566.207 564.11 48.6882 -12.944 9223372036854775807 10001 -1 10000 -0.0133555
0 3 567.811 565.056 55.8717 -13.1324 9223372036854775807 10001 -1 10000 -0.0133555
0 3 573.226 567.932 77.7217 -13.7055 9223372036854775807 10001 -1 10000 -0.0133555
0 3 573.868 568.248 80.1163 -13.7683 9223372036854775807 10001 -1 10000 -0.0133555
0 3 574.314 568.464 81.7625 -13.8115 838 10001 -1 10000 -0.0133555
0 3 574.601 568.602 82.8101 -13.839 9223372036854775807 10001 -1 10000 -0.0133555
0 2 553.137 552.977 13.309 11.994 200155 10001 -1 10000 -0.0133555
0 2 553.515 553.292 15.7035 12.0568 9223372036854775807 10001 -1 10000 -0.0133555
0 2 565.495 560.799 72.7231 13.5524 9223372036854775807 10001 -1 10000 -0.0133555
0 2 553.822 553.542 17.5997 60.4899 9223372036854775807 10001 -1 10000 -0.0133555
0 2 564.866 560.477 70.2792 61.8717 9223372036854775807 10001 -1 10000 -0.0133555
0 2 565.813 560.96 73.9458 61.9679 9223372036854775807 10001 -1 10000 -0.0133555
0 2 555.423 554.77 26.9279 12.3512 9223372036854775807 10001 -1 10000 -0.0133555
0 2 559.178 557.282 46.01 85.4268 9223372036854775807 10001 -1 10000 -0.0133555
0 2 561.905 558.885 58.1816 37.3627 9223372036854775807 10001 -1 10000 -0.0133555
0 2 555.081 554.517 25.0078 60.6842 9223372036854775807 10001 -1 10000 -0.0133555
0 3 572.275 567.456 74.1053 60.3976 9223372036854775807 10001 -1 10000 -0.0133555
0 3 572.431 567.535 74.7039 60.3819 9223372036854775807 10001 -1 10000 -0.0133555
0 3 561.333 560.83 23.7709 13.3346 9223372036854775807 10001 -1 10000 -0.0133555
0 3 572.048 567.341 73.2328 12.0372 9223372036854775807 10001 -1 10000 -0.0133555
0 3 563.06 562.077 33.2488 61.4693 9223372036854775807 10001 -1 10000 -0.0133555
0 3 560.674 560.321 19.9045 37.6277 200155 10001 -1 10000 -0.0133555
0 2 563.333 559.669 64.1432 159.711 9223372036854775807 10001 -1 10000 -0.0133555
0 2 552.895 552.77 11.7376 109.953 9223372036854775807 10001 -1 10000 -0.0133555
0 2 552.963 552.829 12.1866 109.965 9223372036854775807 10001 -1 10000 -0.0133555
0 2 553.137 552.977 13.309 109.994 9223372036854775807 10001 -1 10000 -0.0133555
0 2 556.747 555.706 34.0373 183.113 583 10001 -1 10000 -0.0133555
0 2 559.269 557.338 46.4335 135.055 9223372036854775807 10001 -1 10000 -0.0133555
0 2 559.435 557.44 47.2072 183.458 957 10001 -1 10000 -0.0133555
0 2 560.638 558.159 52.6697 183.601 171 10001 -1 10000 -0.0133555
0 2 555.549 554.862 27.6268 158.753 9223372036854775807 10001 -1 10000 -0.0133555
0 2 557.317 556.09 36.9549 110.614 9223372036854775807 10001 -1 10000 -0.0133555
0 2 562.352 559.134 60.0778 183.796 9223372036854775807 10001 -1 10000 -0.0133555
0 2 564.701 560.392 69.6304 135.663 9223372036854775807 10001 -1 10000 -0.0133555
0 2 559.645 557.568 48.1792 110.909 9223372036854775807 10001 -1 10000 -0.0133555
0 2 561.131 558.444 54.839 111.083 9223372036854775807 10001 -1 10000 -0.0133555
0 3 565.052 563.394 43.2511 135.015 9223372036854775807 10001 -1 10000 -0.0133555
0 3 559.702 559.529 13.8935 111.594 1666 10001 -1 10000 -0.0133555
0 3 571.118 566.862 69.5909 134.324 9223372036854775807 10001 -1 10000 -0.0133555
0 3 560.607 560.268 19.5049 184.021 9223372036854775807 10001 -1 10000 -0.0133555
0 3 566.699 564.406 50.9338 110.622 9223372036854775807 10001 -1 10000 -0.0133555
0 3 566.882 564.514 51.7569 110.6 9223372036854775807 10001 -1 10000 -0.0133555
0 3 562.337 561.568 29.3823 183.762 9223372036854775807 10001 -1 10000 -0.0133555
0 3 562.88 561.953 32.3007 183.686 9223372036854775807 10001 -1 10000 -0.0133555
0 3 562.923 561.982 32.5252 183.68 9223372036854775807 10001 -1 10000 -0.0133555
0 3 563.022 562.051 33.049 183.666 9223372036854775807 10001 -1 10000 -0.0133555
0 3 563.193 562.169 33.9469 183.643 9223372036854775807 10001 -1 10000 -0.0133555
0 3 565.517 563.686 45.4705 183.34 957 10001 -1 10000 -0.0133555
0 3 565.644 563.765 46.0692 183.325 583 10001 -1 10000 -0.0133555
0 3 567.082 564.632 52.6541 183.152 171 10001 -1 10000 -0.0133555
0 3 561.007 560.58 21.8748 159.768 9223372036854775807 10001 -1 10000 -0.0133555
0 3 569.557 566.031 63.2798 182.873 9223372036854775807 10001 -1 10000 -0.0133555
0 3 561.208 560.734 23.0473 135.545 9223372036854775807 10001 -1 10000 -0.0133555
0 2 551.636 551.627 3.05747 207.725 9223372036854775807 10001 -1 10000 -0.0133555
0 2 561.55 558.684 56.6603 257.514 9223372036854775807 10001 -1 10000 -0.0133555
0 2 561.759 558.802 57.5583 257.538 961 10001 -1 10000 -0.0133555
0 2 552.216 552.169 7.17306 207.833 199 10001 -1 10000 -0.0133555
0 2 570.159 563.045 89.7848 282.575 200083 10001 -1 10000 -0.0133555
0 2 567.869 561.971 81.6277 209.786 554 10001 -1 10000 -0.0133555
0 2 558.007 556.543 40.3978 281.28 350 10001 -1 10000 -0.0133555
0 2 553.329 553.138 14.5317 256.409 9223372036854775807 10001 -1 10000 -0.0133555
0 2 555.463 554.799 27.1523 208.357 9223372036854775807 10001 -1 10000 -0.0133555
0 2 561.423 558.612 56.1118 281.692 9223372036854775807 10001 -1 10000 -0.0133555
0 2 552.354 552.294 8.12114 232.05 9223372036854775807 10001 -1 10000 -0.0133555
0 2 557.086 555.936 35.7831 256.967 9223372036854775807 10001 -1 10000 -0.0133555
0 2 559.978 557.768 49.7013 257.332 9223372036854775807 10001 -1 10000 -0.0133555
0 2 554.875 554.363 23.8352 232.462 9223372036854775807 10001 -1 10000 -0.0133555
