event,barcode,charge,pt,d0
9115,10001,1,12294.9,27.1318
9116,10001,-1,25463.4,-42.7612
9117,10001,1,13203,-63.2491
9118,10001,-1,13114.8,-5.6223
9119,10001,-1,7184.8,78.0609
9120,10001,-1,8622.71,-60.2741
9121,10001,-1,11878.7,-41.1171
9122,10001,-1,5225.83,95.0917
9123,10001,-1,20411.3,70.9243
9124,10001,-1,9468.45,53.2053
9125,10001,1,7669.56,49.2822
9126,10001,1,6800.54,51.6422
9127,10001,-1,11523.1,36.8765
9128,10001,1,19449.1,-35.9022
9129,10001,1,5155.8,-11.2066
9130,10001,-1,6812.75,-49.5457
9131,10001,-1,6629.64,57.761
9132,10001,-1,5598.75,48.1641
9133,10001,-1,9371.66,34.1367
9134,10001,-1,15598.2,47.5841
9135,10001,1,10728.9,-68.0621
9136,10001,1,19184.7,71.8125
9137,10001,-1,5486.16,-45.4905
9138,10001,1,13861.2,-12.6469
9139,10001,1,9869.38,73.7601
9140,10001,1,275285,35.5104
9141,10001,-1,7827.76,28.7352
9142,10001,1,12709.7,-0.897369
9143,10001,-1,5915.21,-68.6005
9144,10001,-1,60788.2,-44.3753
9145,10001,1,5009.57,-68.2164
9146,10001,-1,7064.47,-42.4029
9147,10001,1,5057.53,67.7974
9148,10001,1,6805.05,3.58404
9149,10001,1,75248.3,-14.8646
9150,10001,-1,12888.6,-2.2767
9151,10001,1,5591.92,-65.7421
9152,10001,-1,8787.84,-33.5393
9153,10001,-1,17031.5,-30.6314
9154,10001,-1,8964.25,-51.749
9155,10001,-1,6812.98,-26.868
9156,10001,1,9477.27,62.2788
9157,10001,-1,6628.29,-5.36645
9158,10001,-1,5630.57,-41.8186
9159,10001,1,46342,38.3355
9160,10001,1,18462.6,51.7122
9161,10001,1,14566.9,85.5958
9162,10001,-1,5196.63,70.1696
9163,10001,-1,10483,-71.6282
9164,10001,-1,6071.23,63.0201
9165,10001,1,8325.07,-36.9618
9166,10001,-1,35485.5,-76.3469
9167,10001,-1,5619.7,58.1191
9168,10001,-1,19146.7,98.7179
9169,10001,-1,14105.7,-52.5213
9170,10001,1,5057.23,38.18
9171,10001,1,8429.31,99.6806
9172,10001,-1,7846.01,44.1621
9173,10001,1,65030.9,53.5665
9174,10001,-1,144617,-21.2973
9175,10001,-1,13118.3,-58.4484
9176,10001,1,16106.6,12.1762
9177,10001,-1,5950.56,76.8103
9178,10001,1,21010.1,-96.1028
9179,10001,1,5073.83,89.4543
9180,10001,1,15316.1,59.943
9181,10001,-1,5179.95,-90.7468
9182,10001,-1,5565.2,-41.4356
9183,10001,1,66633,-98.079
9184,10001,-1,21559.5,58.413
9185,10001,1,28773.5,-8.09669
9186,10001,-1,15966.4,-32.7234
9187,10001,1,5342.72,53.7825
9188,10001,1,8741.41,-47.4685
9189,10001,1,6372.56,-33.4255
9190,10001,-1,5190.9,74.5043
9191,10001,1,51009.5,-58.4624
9192,10001,-1,27450.5,76.8981
9193,10001,1,6122.45,-0.429359
9194,10001,-1,8037.46,12.4998
9195,10001,1,5110.01,-60.4903
9196,10001,-1,7534.75,32.2573
9197,10001,-1,9318.08,-22.1554
9198,10001,1,9222.53,-49.8207
9199,10001,1,13508.2,2.30296
9200,10001,-1,7388.41,16.7495
9201,10001,1,270951,-26.6095
9202,10001,1,9415.62,-25.5972
9203,10001,-1,9702.41,-43.7405
9204,10001,1,5002,-54.7808
9205,10001,1,22190.6,91.9178
9206,10001,-1,219883,-91.9588
9207,10001,1,7828.21,-42.499
9208,10001,-1,12341.5,22.5763
9209,10001,-1,13989.7,-38.2719
9210,10001,1,134821,-16.52
9211,10001,1,10805.5,58.2165
9212,10001,-1,14666.3,20.3911
9213,10001,-1,6831.16,69.7538
9214,10001,1,5967.71,48.8696
9215,10001,-1,9745.49,-60.7655
9216,10001,1,8336.78,96.2956
9217,10001,1,72659.4,-85.9389
9218,10001,-1,6905.68,-98.4626
9219,10001,-1,11998.1,-88.2861
9220,10001,1,6407.77,20.8454
9221,10001,-1,5425.88,0.570749
9222,10001,1,6645,43.6035
9223,10001,-1,124485,21.2754
9224,10001,-1,211575,49.1395
9225,10001,-1,16116.9,32.7017
9226,10001,-1,7174.37,13.2133
9227,10001,-1,9124.11,-88.9929
9228,10001,1,9812.6,90.2892
9229,10001,1,7841.09,23.736
9230,10001,-1,29977.5,-24.3268
9231,10001,1,40803,-15.1046
9232,10001,-1,6997.44,39.6941
9233,10001,-1,6584.34,11.5701
9234,10001,-1,8494.87,-46.9135
9235,10001,-1,252689,8.87911
9236,10001,-1,6227.41,-50.5265
9237,10001,-1,49444.1,55.0798
9238,10001,-1,5393.79,-39.6231
9239,10001,1,47954.1,-38.8855
9240,10001,1,6310.26,14.4331
9241,10001,1,7666.02,-27.0657
9242,10001,1,13782.5,-40.3641
9243,10001,1,124287,51.3583
9244,10001,-1,6288.94,95.9835
9245,10001,1,13146.3,-86.5964
9246,10001,-1,5304.01,-2.29337
9247,10001,1,12150.2,-81.3212
9248,10001,-1,36437,-55.0341
9249,10001,-1,10504.7,-67.623
9250,10001,1,7267.55,-72.1887
9251,10001,-1,6416.24,13.65
9252,10001,-1,10924.4,-20.4617
9253,10001,-1,5288.04,94.1996
9254,10001,-1,8043.31,-38.7149
9255,10001,-1,11081.3,-0.476768
9256,10001,1,6393.49,99.8231
9257,10001,1,6909.63,-55.9673
9258,10001,-1,9349.35,20.8873
9259,10001,1,6862.84,-91.1024
9260,10001,-1,19421.5,30.6624
9261,10001,-1,9401.93,19.256
9262,10001,-1,13843.9,-9.88796
9263,10001,1,11423.7,-9.83218
9264,10001,-1,7785.76,86.3291
9265,10001,1,5336.4,-3.08077
9266,10001,-1,15379.9,70.4492
9267,10001,-1,5619.7,-57.6
9268,10001,1,11980.6,34.0474
9269,10001,1,14612.2,44.5232
9270,10001,1,6305.1,14.5945
9271,10001,1,5074.45,-56.6744
9272,10001,1,15964.7,-61.7555
9273,10001,1,9375.78,-55.0848
9274,10001,1,7079.31,-60.4958
9275,10001,1,8850.01,67.6542
9276,10001,1,8907.65,-94.799
9277,10001,1,38025.6,-60.6163
9278,10001,-1,7197.21,45.8374
9279,10001,1,8736.46,60.4123
9280,10001,1,84616.4,-63.2476
9281,10001,-1,12469.8,-31.0135
9282,10001,-1,5684.22,-92.2789
9283,10001,-1,6535.04,83.0342
9284,10001,-1,6308.34,-49.6216
9285,10001,-1,22764.6,-70.4498
9286,10001,-1,9280.24,-97.5083
9287,10001,1,9929.37,-16.7287
9288,10001,-1,7272.02,-89.793
9289,10001,1,8477.57,65.6469
9290,10001,1,31514,90.0286
9291,10001,-1,6170.36,-37.0192
9292,10001,-1,9076.07,6.88076
9293,10001,1,10072.8,43.056
9294,10001,-1,12367.6,-15.7782
9295,10001,-1,60377,55.5851
9296,10001,-1,5273.53,-17.1791
9297,10001,1,13291.2,-90.0569
9298,10001,1,8959.15,74.7793
9299,10001,-1,206195,-47.5527
9300,10001,1,11870.2,-28.4975
9301,10001,1,9100.43,-17.1581
9302,10001,-1,10038.3,-0.917118
9303,10001,-1,6658.8,-86.1738
9304,10001,1,32194.1,-17.6547
9305,10001,-1,6457.72,-59.0065
9306,10001,-1,93400.2,79.7483
9307,10001,1,16940.9,-32.6088
9308,10001,-1,46242.2,67.0899
9309,10001,-1,13780.3,-71.0261
9310,10001,-1,6908.88,2.25939
9311,10001,-1,34446.7,76.3119
9312,10001,-1,6642.75,-88.563
9313,10001,1,6614.98,64.4763
9314,10001,1,16119.9,-58.3769
9315,10001,1,8547.13,-88.2668
9316,10001,-1,25406,-72.1198
9317,10001,-1,5548.66,63.5152
9318,10001,1,13081,-78.6188
9319,10001,1,6374.14,-1.92119
9320,10001,1,6342.81,-22.2412
9321,10001,-1,8670.04,-13.8909
9322,10001,1,5683.73,40.0747
9323,10001,-1,7884.18,-70.1406
9324,10001,-1,7060.19,-89.0682
9325,10001,1,16393.9,50.1021
9326,10001,-1,5656.22,51.6649
9327,10001,-1,8633.13,-55.1697
9328,10001,-1,13220.5,92.9064
9329,10001,1,8857.9,24.0962
9330,10001,1,18458.3,-42.2949
9331,10001,-1,52547.7,-49.5158
9332,10001,-1,12345.7,8.96253
9333,10001,1,5423.12,48.6219
9334,10001,1,11876.5,-64.0814
9335,10001,1,5649.97,-86.7928
9336,10001,-1,7284.08,47.4571
9337,10001,1,17742.8,-71.6986
9338,10001,1,17334.8,43.4776
9339,10001,1,26029.6,83.0982
9340,10001,-1,6613.07,-7.99758
9341,10001,-1,6458.68,48.8167
9342,10001,-1,46909.8,-53.117
9343,10001,1,5745.97,52.582
9344,10001,-1,8813.55,-63.0986
9345,10001,1,9119.53,-81.8054
9346,10001,-1,5181.56,16.1762
9347,10001,1,9937.8,-79.7318
9348,10001,-1,5513.3,61.9799
9349,10001,-1,7394.96,3.89662
9350,10001,-1,687500,-43.0196
9351,10001,1,5113.65,-34.9071
9352,10001,1,14151.3,91.7396
9353,10001,-1,21615.4,-46.9096
9354,10001,1,6152.21,56.7572
9355,10001,1,6025.04,78.9561
9356,10001,1,31811,23.4695
9357,10001,-1,12513.6,-55.0024
9358,10001,1,16878.2,13.4466
9359,10001,-1,7908.4,18.7433
9360,10001,1,30883.4,23.6687
9361,10001,-1,17856.4,-65.9884
9362,10001,-1,6576.04,94.9423
9363,10001,-1,7826.42,-66.807
9364,10001,-1,7734.83,-93.9942
9365,10001,-1,31262.3,41.8935
9366,10001,1,7353.37,-46.5877
9367,10001,-1,5414.18,16.3677
9368,10001,1,51416.3,15.7176
9369,10001,-1,8685.24,-64.1466
9370,10001,1,7000.33,29.5399
9371,10001,1,5220.26,-66.6762
9372,10001,-1,14255,29.4784
9373,10001,1,129511,62.3094
9374,10001,-1,12080.9,-12.8036
9375,10001,1,118159,-87.4806
9376,10001,1,21584.6,93.3788
9377,10001,-1,61797.9,82.9697
9378,10001,1,13013.3,31.2933
9379,10001,-1,53097.2,65.485
9380,10001,1,218693,-90.527
9381,10001,1,13761.6,-37.6061
9382,10001,-1,5650.23,2.24961
9383,10001,-1,9504.31,64.733
9384,10001,-1,9312.48,-8.66716
9385,10001,1,6031.17,-64.3153
9386,10001,1,23431.4,-87.9585
9387,10001,1,19764.5,79.2431
9388,10001,-1,6523.36,-89.923
9389,10001,1,5853.08,-67.6433
9390,10001,1,8478.7,-7.31345
9391,10001,-1,7379.76,-82.8341
9392,10001,-1,5123.05,-64.8647
9393,10001,-1,17564.9,94.3246
9394,10001,1,19618.6,-18.6559
9395,10001,1,12591,51.8186
9396,10001,-1,57213.4,72.1333
9397,10001,-1,8728.86,68.1449
9398,10001,-1,5690.22,-74.1133
9399,10001,1,80231.8,29.5563
9400,10001,-1,24422.4,26.0907
9401,10001,-1,33434.7,79.8818
9402,10001,1,9587.44,28.7774
9403,10001,-1,36893.8,81.4303
9404,10001,-1,53885.1,-48.8646
9405,10001,-1,7952.64,46.4864
9406,10001,-1,7193.63,54.7709
9407,10001,-1,7851.05,-41.2134
9408,10001,-1,25825.6,-22.2504
9409,10001,-1,7720.05,86.5207
9410,10001,-1,5186.95,79.2778
9411,10001,-1,6000.86,49.338
9412,10001,1,14652.1,76.651
9413,10001,1,35313.5,-61.2563
9414,10001,1,16414.9,17.6774
9415,10001,1,12537.6,38.6655
9416,10001,1,10257.5,99.3136
9417,10001,-1,7895.6,37.2942
9418,10001,1,8586.4,77.0757
9419,10001,1,5654.5,17.5978
9420,10001,-1,108656,-17.8243
9421,10001,1,8210.59,45.8614
9422,10001,1,6261.88,15.7005
9423,10001,-1,7450.67,-30.4161
9424,10001,1,5656.07,-43.6919
9425,10001,-1,10867.3,-70.8602
9426,10001,1,5075.99,-4.22946
9427,10001,1,7312.68,-2.13152
9428,10001,1,5409.64,46.368
9429,10001,-1,6590.45,42.9734
9430,10001,1,12863.6,-47.242
9431,10001,1,6420.89,90.15
9432,10001,-1,31936.1,26.4302
9433,10001,-1,5601.84,-49.5895
9434,10001,-1,20693.3,11.8114
9435,10001,1,48902.9,43.6195
9436,10001,1,7734.55,85.1568
9437,10001,-1,7469.85,71.4689
9438,10001,-1,6416.57,78.0332
9439,10001,1,6819.62,47.2802
9440,10001,1,10197.1,8.74323
9441,10001,-1,31574.3,-20.3305
9442,10001,-1,10351.2,40.7076
9443,10001,1,8508.46,-90.1935
9444,10001,-1,9347.86,-8.84388
9445,10001,-1,8485.77,-36.1983
9446,10001,1,8015.34,7.81534
9447,10001,-1,5241.79,-50.546
9448,10001,-1,10763.3,24.6882
9449,10001,-1,9830.78,-50.1917
9450,10001,-1,6537.77,58.0532
9451,10001,-1,19755.9,17.0387
9452,10001,1,26034,-74.3308
9453,10001,-1,28178.8,-63.1967
9454,10001,1,45302.5,36.7776
9455,10001,1,9659.19,-54.929
9456,10001,-1,227083,-42.4806
9457,10001,1,6295.33,-41.3647
9458,10001,-1,6927.82,-20.3953
9459,10001,1,28000.7,86.397
9460,10001,1,9271.78,-76.3306
9461,10001,1,15174.4,65.6172
9462,10001,1,6724.64,-91.1715
9463,10001,1,7854.85,-36.6878
9464,10001,1,20709.5,-51.9349
9465,10001,-1,11799,84.2848
9466,10001,-1,10464.3,1.17542
9467,10001,-1,10625.2,1.53314
9468,10001,1,8203.04,-48.8511
9469,10001,1,15822.4,2.53203
9470,10001,1,30668.7,53.7383
9471,10001,-1,12793.2,4.02113
9472,10001,-1,9004.83,54.7132
9473,10001,-1,108273,-28.7713
9474,10001,1,5500.57,0.446454
9475,10001,1,11732.6,-19.4567
9476,10001,-1,15869.8,-8.13944
9477,10001,1,6065.7,74.8199
9478,10001,-1,6931.81,-85.5619
9479,10001,1,13589.8,50.5636
9480,10001,1,5433.31,-57.7455
9481,10001,-1,11099.1,15.5961
9482,10001,-1,5760.96,39.8045
9483,10001,-1,18359.7,88.4727
9484,10001,-1,6592.13,75.8505
9485,10001,-1,8594.58,80.8951
9486,10001,1,18371.3,41.389
9487,10001,1,14798.7,82.9042
9488,10001,-1,44617.1,18.3616
9489,10001,-1,12758.5,51.5861
9490,10001,-1,9096.13,-50.3209
9491,10001,1,15158.2,53.443
9492,10001,1,5361.77,6.98842
9493,10001,-1,16052.6,57.46
9494,10001,1,70123,-54.9255
9495,10001,1,30832.7,-29.6478
9496,10001,-1,7105.13,20.85
9497,10001,-1,7747.88,-53.8228
9498,10001,1,8009.63,-42.8784
9499,10001,-1,5644.13,40.2218
9500,10001,-1,6148.08,35.1387
9501,10001,1,5061.11,49.9239
9502,10001,-1,6151.52,-74.67
9503,10001,-1,5903.36,40.7041
9504,10001,-1,14637.2,26.4709
9505,10001,1,5741.48,25.7744
9506,10001,-1,17577,41.5093
9507,10001,-1,8919.13,82.1656
9508,10001,1,6197.21,-49.0607
9509,10001,1,8640.79,93.395
9510,10001,-1,57157.1,-40.337
9511,10001,-1,8400.07,-81.8946
9512,10001,1,6900.57,-62.5735
9513,10001,1,144325,35.4482
9514,10001,-1,8465.42,95.4818
9515,10001,1,10262.5,37.0814
9516,10001,1,12151.7,48.3654
9517,10001,-1,7482.64,-27.021
9518,10001,-1,5338.37,-45.7514
9519,10001,1,83246.2,4.17689
9520,10001,1,28928.4,-62.2933
9521,10001,1,12711.6,-35.8959
9522,10001,1,17115.4,-98.1819
9523,10001,1,11398.9,-98.9048
9524,10001,-1,10446.2,37.1283
9525,10001,-1,7035.55,-1.77593
9526,10001,1,6064.74,-94.5469
9527,10001,1,67196.2,-65.6395
9528,10001,-1,8936.98,-33.5473
9529,10001,-1,81851.8,49.1768
9530,10001,1,5994.31,26.7356
9531,10001,-1,7580.86,61.7384
9532,10001,-1,7162.62,95.8066
9533,10001,-1,8351.55,74.576
9534,10001,-1,7073.47,-16.4542
9535,10001,-1,10924.6,-46.4137
9536,10001,1,21386.6,37.2262
9537,10001,1,18357.1,-21.0865
9538,10001,-1,7350.07,-67.5647
9539,10001,-1,249296,-64.8255
9540,10001,-1,5502.45,4.36008
9541,10001,1,14020.1,38.896
9542,10001,1,16563.8,12.7975
9543,10001,1,9187.82,0.556792
9544,10001,-1,27763.2,-39.5064
9545,10001,-1,9255.49,-30.5879
9546,10001,-1,12847.5,80.614
9547,10001,1,11754.5,10.1594
9548,10001,1,13247,-62.9565
9549,10001,-1,5689,73.1141
9550,10001,1,6996.74,88.9651
9551,10001,1,51422.4,59.8511
9552,10001,1,11042.5,37.0208
9553,10001,-1,71526.4,-14.6424
9554,10001,-1,7167.39,44.8228
9555,10001,-1,433748,-5.90481
9556,10001,-1,13784,-19.3236
9557,10001,1,10808.6,57.2711
9558,10001,1,9754.5,-0.81125
9559,10001,-1,5697.82,-17.8647
9560,10001,1,42511.8,17.4011
9561,10001,-1,128319,-71.73
9562,10001,1,7473.81,78.3364
9563,10001,1,16968.6,39.3913
9564,10001,1,16379.6,0.185963
9565,10001,-1,20633.5,-78.6433
9566,10001,-1,5427.07,-49.1621
9567,10001,1,26559.7,15.1113
9568,10001,-1,5006.75,80.2256
9569,10001,1,6503.11,65.8407
9570,10001,1,5750.85,-50.3538
9571,10001,-1,8772.91,64.0064
9572,10001,-1,8320.67,96.9937
9573,10001,1,12488.2,-19.6156
9574,10001,-1,7255.1,-71.3638
9575,10001,-1,5893.95,9.13597
9576,10001,1,23151.9,-94.0662
9577,10001,-1,5713.44,68.1492
9578,10001,-1,6538.16,-29.8005
9579,10001,1,132344,64.5294
9580,10001,1,8489.84,6.51114
9581,10001,1,16084.7,49.0459
9582,10001,1,6154.41,-61.0249
9583,10001,1,17687.8,12.1698
9584,10001,1,14129.5,3.76194
9585,10001,1,7220.45,-9.27397
9586,10001,1,34806.4,69.8639
9587,10001,1,10020.3,48.8343
9588,10001,1,17196.7,85.4041
9589,10001,-1,16948.9,-88.7675
9590,10001,-1,10300.8,-64.7526
9591,10001,1,32183,79.4928
9592,10001,1,6665.33,-29.3326
9593,10001,-1,6371.69,85.4262
9594,10001,1,15320,-75.3057
9595,10001,1,5133.53,-44.7
9596,10001,1,5234.3,-51.3108
9597,10001,1,5270.6,-13.0303
9598,10001,1,10777.4,71.7099
9599,10001,1,5466.62,99.9825
9600,10001,-1,11784.1,20.6554
9601,10001,-1,5472.88,35.4744
9602,10001,-1,794178,-69.2121
9603,10001,1,34349.9,-67.4458
9604,10001,-1,6469.22,-18.6491
9605,10001,-1,5427.67,-12.287
9606,10001,1,7923.17,49.158
9607,10001,-1,5301.79,20.2006
9608,10001,-1,5835.44,-73.2275
9609,10001,-1,33576,-4.69914
9610,10001,-1,5395.93,74.0602
9611,10001,1,6224.28,96.8443
9612,10001,-1,7965.35,-66.1895
9613,10001,1,7570.17,71.2944
9614,10001,-1,16547.4,-16.6606
9615,10001,1,7750.72,-22.3439
9616,10001,-1,253954,58.132
9617,10001,-1,5210.01,23.1167
9618,10001,1,7482.32,64.1643
9619,10001,1,5886.38,45.698
9620,10001,1,14617.5,-47.9417
9621,10001,1,8646.69,-22.3573
9622,10001,-1,21359.2,41.6126
9623,10001,-1,8690.15,-51.6374
9624,10001,1,10237.8,-25.7568
9625,10001,-1,8035.89,78.9608
9626,10001,1,6590.58,59.4737
9627,10001,1,8301.73,99.6957
9628,10001,-1,656994,-27.7414
9629,10001,1,23296.9,65.3911
9630,10001,-1,6073.16,52.4893
9631,10001,1,32707.5,49.4606
9632,10001,-1,12424.1,36.1694
9633,10001,-1,12687.8,32.099
9634,10001,-1,6176.85,-57.1215
9635,10001,-1,7229.11,-88.9998
9636,10001,1,14952,-82.3678
9637,10001,1,11093.7,91.3239
9638,10001,1,14507.8,38.3305
9639,10001,-1,111419,23.8482
9640,10001,1,16923.2,-35.2853
9641,10001,1,23684.5,-44.2212
9642,10001,-1,5179.24,36.6402
9643,10001,-1,14604.3,28.5701
9644,10001,1,6704.02,-75.3113
9645,10001,1,11232.1,-74.8181
9646,10001,-1,7521.16,44.6334
9647,10001,-1,6291.33,-97.955
9648,10001,1,6259.28,-54.3589
9649,10001,1,56037.7,-92.1454
9650,10001,-1,6433.49,-96.6966
9651,10001,-1,10767.4,50.5545
9652,10001,-1,12044.6,67.1426
9653,10001,-1,17261.5,19.0307
9654,10001,-1,36636.2,10.3646
9655,10001,-1,5206.57,-93.0535
9656,10001,-1,5083.93,58.1897
9657,10001,1,36683.4,8.26949
9658,10001,-1,8356.63,22.0261
9659,10001,1,8664.82,45.8553
9660,10001,1,13487.4,-18.9884
9661,10001,1,6524.87,-60.2238
9662,10001,-1,5906.75,-37.0446
9663,10001,-1,5679.58,51.6278
9664,10001,-1,10704.7,-2.87099
9665,10001,-1,8193.08,-58.5121
9666,10001,-1,394613,-75.0474
9667,10001,1,13527.2,78.3237
9668,10001,1,15355.1,-7.57778
9669,10001,1,9073.4,34.6706
9670,10001,-1,20786.3,34.2323
9671,10001,-1,5814.39,77.1542
9672,10001,1,201380,-36.7032
9673,10001,-1,131919,-84.6078
9674,10001,-1,5688.06,97.9567
9675,10001,1,9941.51,-59.2594
9676,10001,1,21819.9,76.5692
9677,10001,-1,7489.46,-38.6023
9678,10001,1,10528.9,51.9452
9679,10001,-1,13728.3,-45.8187
9680,10001,-1,28311.7,-91.7839
9681,10001,-1,19502.3,-41.6563
9682,10001,1,6841.59,1.60854
9683,10001,1,14220.5,-5.82101
9684,10001,1,9142.58,41.4609
9685,10001,1,5947.06,17.0882
9686,10001,1,21227.8,-51.8112
9687,10001,-1,6490.37,-99.4865
9688,10001,-1,8491.4,-61.5848
9689,10001,1,7642.38,-32.4018
9690,10001,-1,80585.2,56.3645
9691,10001,1,19134.9,95.6006
9692,10001,1,10515.4,-69.7601
9693,10001,1,10255,-18.194
9694,10001,-1,27467.9,91.7818
9695,10001,1,7571.56,97.4089
9696,10001,1,7019.12,-21.1087
9697,10001,-1,6452.32,12.3976
9698,10001,-1,8558.75,-3.6072
9699,10001,-1,6265.14,-73.8142
9700,10001,-1,10348.5,-76.9125
9701,10001,1,6248.56,39.4828
9702,10001,-1,12114.5,-15.6439
9703,10001,-1,6026.9,-4.52717
9704,10001,1,37548.9,65.2733
9705,10001,1,44014.2,97.1371
9706,10001,1,14697.4,-96.3661
9707,10001,-1,17765,49.37
9708,10001,1,8606.05,70.8204
9709,10001,-1,63945,-81.0884
9710,10001,1,109351,-43.0362
9711,10001,1,8578.4,-42.9891
9712,10001,-1,15907.5,51.1127
9713,10001,-1,57890.4,5.93908
9714,10001,-1,7088.37,45.4287
9715,10001,1,5372.73,10.7971
9716,10001,1,17569.2,-96.9418
9717,10001,1,13660.2,23.3036
9718,10001,1,7259.49,-11.0496
9719,10001,1,11736.3,-86.2819
9720,10001,-1,65362.5,6.46882
9721,10001,-1,9078.58,47.8066
9722,10001,-1,6786.67,16.5704
9723,10001,-1,6111.11,-94.2653
9724,10001,1,7300.91,-57.9142
9725,10001,-1,9993.65,78.5205
9726,10001,-1,17167.2,-4.95665
9727,10001,-1,14673,92.7959
9728,10001,-1,5165.49,-70.433
9729,10001,1,11478.1,-18.1926
9730,10001,-1,15446.1,42.3423
9731,10001,-1,25646.9,-66.4916
9732,10001,1,6417.02,99.96
9733,10001,-1,15713.4,82.1038
9734,10001,1,6850.34,4.12862
9735,10001,-1,6177.32,76.2203
9736,10001,-1,7184.98,71.4719
9737,10001,1,101736,69.7915
9738,10001,-1,6890.44,90.1186
9739,10001,1,58849.5,55.6345
9740,10001,-1,6718.82,-68.7462
9741,10001,-1,5730.36,-23.7322
9742,10001,1,7459,11.753
9743,10001,1,17201.9,15.7627
9744,10001,1,6771.06,43.8468
9745,10001,1,10484.9,88.6957
9746,10001,-1,6639.95,54.9233
9747,10001,1,9274.36,58.1844
9748,10001,-1,6487.62,-54.9246
9749,10001,1,13941,-30.5445
9750,10001,-1,9599.01,-41.3455
9751,10001,1,5998.7,-36.0316
9752,10001,-1,6088.47,26.5467
9753,10001,-1,21521.7,6.93172
9754,10001,-1,5235.23,66.4894
9755,10001,1,5340.63,62.5826
9756,10001,-1,6462.81,-37.5162
9757,10001,-1,10660.2,-44.3446
9758,10001,1,5008.36,68.2705
9759,10001,1,20658.1,54.0787
9760,10001,1,7663.03,85.497
9761,10001,-1,12312.3,79.7143
9762,10001,1,15888.3,-59.7587
9763,10001,1,13827.6,-50.195
9764,10001,-1,12587.9,-34.0888
9765,10001,1,20988.5,98.1579
9766,10001,1,7641.36,28.852
9767,10001,1,5634.59,-22.4672
9768,10001,-1,12329.4,-27.8103
9769,10001,-1,7539.54,-67.4327
9770,10001,1,33333,66.5377
9771,10001,-1,7970.35,70.4246
9772,10001,-1,49068,-42.3315
9773,10001,-1,7311.75,-67.5737
9774,10001,1,6535.25,-59.7117
9775,10001,1,15879,97.8223
9776,10001,1,8441.25,-86.1738
9777,10001,1,14002.5,51.2308
9778,10001,-1,15564.3,-29.8834
9779,10001,1,11540.4,-28.0547
9780,10001,1,8748.86,63.1542
9781,10001,1,13566.6,-89.431
9782,10001,-1,6889.14,-71.5207
9783,10001,-1,5816.91,-64.798
9784,10001,1,5356.3,-54.6936
9785,10001,1,33022.4,48.4387
9786,10001,1,12158.9,73.8389
9787,10001,1,7287.22,-95.5257
9788,10001,-1,8887.72,33.2027
9789,10001,1,10199.8,-41.0343
9790,10001,-1,5454.69,-27.7408
9791,10001,1,6800.94,-22.1331
9792,10001,-1,7960.45,85.9853
9793,10001,1,6147.19,-46.5066
9794,10001,-1,5207.95,62.557
9795,10001,-1,13303.5,21.0409
9796,10001,-1,55217.4,-31.0199
9797,10001,-1,59587.6,-76.2322
9798,10001,1,11964.1,-89.7283
9799,10001,-1,17333.6,65.3055
9800,10001,-1,9555.5,77.6173
9801,10001,-1,8834.56,45.8124
9802,10001,1,39613.8,49.585
9803,10001,-1,38731.5,95.5091
9804,10001,-1,5246.69,-73.1984
9805,10001,1,11194.7,12.3242
9806,10001,-1,6549.52,-10.9386
9807,10001,1,10828.8,18.0302
9808,10001,-1,5745.08,21.2743
9809,10001,1,5571.1,87.6277
9810,10001,-1,33336,61.2463
9811,10001,-1,5409.28,50.1296
9812,10001,-1,10330,-96.8542
9813,10001,1,17054.3,90.3341
9814,10001,-1,12369.5,92.2139
9815,10001,-1,64324.1,-33.2667
9816,10001,-1,10107.5,-5.00289
9817,10001,1,6291.95,37.637
9818,10001,-1,18354.4,70.995
9819,10001,-1,8247.12,-35.069
9820,10001,-1,16968.4,38.6963
9821,10001,-1,11131.8,-33.4495
9822,10001,-1,9124.88,60.913
9823,10001,-1,18006.7,69.0258
9824,10001,-1,5637.06,75.3483
9825,10001,-1,5846.53,-71.978
9826,10001,1,6711.01,53.5123
9827,10001,-1,13045.9,-37.0449
9828,10001,1,7147.04,89.1778
9829,10001,1,12813,-83.4503
9830,10001,-1,5289.37,29.5968
9831,10001,-1,7043.77,-38.8829
9832,10001,1,5216.42,-63.8396
9833,10001,-1,19382.6,-94.6499
9834,10001,-1,20254.8,1.40671
9835,10001,1,22762.4,-25.2472
9836,10001,-1,6331.87,35.9484
9837,10001,1,7470.95,8.53449
9838,10001,-1,11475,83.7297
9839,10001,1,14263.8,-93.359
9840,10001,1,6630.15,97.8619
9841,10001,1,12557.3,70.9807
9842,10001,-1,18832.5,44.3316
9843,10001,-1,7355.4,-6.03508
9844,10001,-1,11757.5,-2.77178
9845,10001,-1,5025.66,-40.1108
9846,10001,1,6923.37,7.29075
9847,10001,-1,242469,-8.98397
9848,10001,-1,20650.2,74.5136
9849,10001,1,7070.98,82.1968
9850,10001,1,5414.85,-70.9117
9851,10001,-1,32063.2,-71.2185
9852,10001,-1,8610.17,-76.7666
9853,10001,1,6598.33,49.7814
9854,10001,-1,190538,-25.8091
9855,10001,1,6009.73,75.1142
9856,10001,-1,7025.9,-64.8299
9857,10001,1,5203.81,-42.2416
9858,10001,-1,7817.81,96.3643
9859,10001,-1,5085.01,15.999
9860,10001,-1,11797.1,-72.9149
